country,orgname,repname,watchers_count,forks,open_issues,size,52weeksactivity
U.S. Federal,adlnet,SCORM-2004-4ed-SampleRTE,4,6,3,14162,5
U.S. Federal,adlnet,SCORM-2004-4ed-Test-Suite,1,1,1,13308,0
U.S. Federal,adlnet,SCORM-to-TLA-Roadmap,0,3,4,5854,3
U.S. Federal,adlnet,SCORM-to-xAPI-Wrapper,25,12,3,113,7
U.S. Federal,adlnet,Starting-from-SCORM-A-Developers-Guide,4,2,1,349,6
U.S. Federal,adlnet,Table-XBlock,5,2,0,748,0
U.S. Federal,adlnet,vocab-server,0,4,0,165,43
U.S. Federal,arcticlcc,climate,0,0,0,6408,0
U.S. Federal,arcticlcc,dmplanner,2,2,2,3973,0
U.S. Federal,arcticlcc,gcmd,0,0,0,636,13
U.S. Federal,arcticlcc,metadata-catalog,0,0,0,292,41
U.S. Federal,arcticlcc,pts,0,0,0,100,0
U.S. Federal,arcticlcc,teonmap,1,0,0,192,0
U.S. Federal,BBGInnovate,bbgRedesign,2,0,0,15386,0
U.S. Federal,BBGInnovate,bbgWPFuego,0,0,0,57,0
U.S. Federal,BBGInnovate,bbgWPtheme,3,1,0,14607,0
U.S. Federal,BBGInnovate,CXP-demo,0,0,0,2222,0
U.S. Federal,BBGInnovate,CXP-Documentation,1,0,0,1651,0
U.S. Federal,BBGInnovate,CxpbbgRest,2,0,0,236,0
U.S. Federal,BBGInnovate,GovDash,2,1,0,6341,0
U.S. Federal,BBGInnovate,LSAP,3,2,0,2976,0
U.S. Federal,BBGInnovate,News-On-Location,0,0,0,524,0
U.S. Federal,BBGInnovate,Ourblock-Stations-Frontend,0,0,0,548,0
U.S. Federal,BBGInnovate,Project-Relay,11,4,0,61553,0
U.S. Federal,BBGInnovate,Relay-Classic,0,0,0,17684,0
U.S. Federal,BBGInnovate,rIvr,1,0,0,5052,0
U.S. Federal,BBGInnovate,rizers,1,1,0,11480,0
U.S. Federal,BBGInnovate,rizeWP,1,1,0,1051,0
U.S. Federal,BBGInnovate,Secret-Smithsonian,2,0,0,1452,0
U.S. Federal,BBGInnovate,Sports-Data-Application-Suite,9,2,0,5972,0
U.S. Federal,BBGInnovate,Storify-Plugin-for-PopcornJS,2,0,0,132,0
U.S. Federal,bfelob,map,1,2,0,68438,0
U.S. Federal,blue-button,bbClear,37,16,4,656,0
U.S. Federal,blue-button,blue-button-toolkit,4,6,0,2710,0
U.S. Federal,blue-button,blue-button.github.io,0,0,0,0,0
U.S. Federal,blue-button,bluebutton.js,119,71,9,2339,0
U.S. Federal,blue-button,challenge,12,8,0,20395,0
U.S. Federal,blue-button,claims,3,3,1,254,0
U.S. Federal,blue-button,connector,11,5,1,522500,0
U.S. Federal,blue-button,connector-API,0,1,0,208,0
U.S. Federal,blue-button,data,0,0,0,476,0
U.S. Federal,blue-button,html-buttons,0,0,1,112,0
U.S. Federal,blue-button,implementation-guide,19,17,0,7020,0
U.S. Federal,blue-button,static-registry-example,0,0,0,328,0
U.S. Federal,blue-button,trust-bundle,0,0,0,136,0
U.S. Federal,blue-button,where-is-my-data,5,0,0,316,0
U.S. Federal,blue-button,xml2json,7,3,0,136,0
U.S. Federal,businessusa,BusinessUSA-OpenSource,9,4,0,62256,0
U.S. Federal,businessusa,BusinessUSA-Usability-Feedback,1,0,53,0,0
U.S. Federal,CA-CST-Library,CA-CST-Open-Source-Public-Repository,0,0,0,0,0
U.S. Federal,CA-CST-Library,CA-CST-Restricted-Code-Repository,0,0,0,0,0
U.S. Federal,CA-CST-Library,FindMissingFonts,0,0,0,140,0
U.S. Federal,CA-CST-SII,AWS-Scripts,0,0,0,152,0
U.S. Federal,CA-CST-SII,CA-CST-SII.github.io,0,0,3,72,3
U.S. Federal,CA-CST-SII,CA-Refrence-Patterns,0,0,0,91,2
U.S. Federal,CA-CST-SII,CAST-rules,0,0,0,5212,0
U.S. Federal,CA-CST-SII,EA-SDLC-Templates,0,0,0,389,0
U.S. Federal,CA-CST-SII,Software-Standards,5,6,0,21111,80
U.S. Federal,CA-CST-SII,TestStack.White,0,0,0,7516,0
U.S. Federal,ccmc,ccmc-software,3,0,3,231364,46
U.S. Federal,ccmc,conda-recipes,1,0,0,18,28
U.S. Federal,cfpb,-new-clouseau-,1,0,0,0,0
U.S. Federal,cfpb,agile-playbook,3,2,4,492,0
U.S. Federal,cfpb,amortize,16,3,1,31,8
U.S. Federal,cfpb,api,9,48,16,2843,8
U.S. Federal,cfpb,AtomicComponent,1,1,0,153,34
U.S. Federal,cfpb,aurora,5,11,6,1758,517
U.S. Federal,cfpb,auto-loans,0,1,0,339,0
U.S. Federal,cfpb,back-end,4,2,14,511,0
U.S. Federal,cfpb,capital-framework,27,23,70,9488,248
U.S. Federal,cfpb,capital-framework-sandbox,0,6,1,3238,84
U.S. Federal,cfpb,cf-buttons,2,10,1,3278,1
U.S. Federal,cfpb,cf-colors,1,4,1,218,0
U.S. Federal,cfpb,cf-component-demo,1,5,13,1223,1
U.S. Federal,cfpb,cf-core,2,12,3,1401,23
U.S. Federal,cfpb,cf-demo,1,4,4,593,0
U.S. Federal,cfpb,cf-expandables,2,10,1,2235,9
U.S. Federal,cfpb,cf-forms,1,11,7,2736,4
U.S. Federal,cfpb,cf-grid,4,8,1,1201,1
U.S. Federal,cfpb,cf-grunt-config,1,5,8,327,4
U.S. Federal,cfpb,cf-icons,5,8,1,1841,1
U.S. Federal,cfpb,cf-layout,2,9,1,1314,17
U.S. Federal,cfpb,cf-modals,0,0,0,0,0
U.S. Federal,cfpb,cf-notifications,2,1,0,1345,0
U.S. Federal,cfpb,cf-pagination,1,5,1,2313,1
U.S. Federal,cfpb,cf-tables,2,3,0,273,20
U.S. Federal,cfpb,cf-tabs,1,4,3,364,1
U.S. Federal,cfpb,cf-theme-cfpb,0,1,0,347,6
U.S. Federal,cfpb,cf-tooltips,1,2,2,481,0
U.S. Federal,cmsgov,CMS-GoogleMaps-Socrata-Integration,7,3,0,140,0
U.S. Federal,cmsgov,HealthCare.gov-Styleguide,29,17,5,40862,0
U.S. Federal,cmsgov,QHP-provider-formulary-APIs,18,8,21,65,3
U.S. Federal,commercedataservice,AlexaSkillsChallenge,1,2,0,416,15
U.S. Federal,commercedataservice,anansi,1,1,0,3715,20
U.S. Federal,commercedataservice,bea-charts,0,0,0,5031,11
U.S. Federal,commercedataservice,BEA_RIMS_Redesign,0,2,11,3475,54
U.S. Federal,commercedataservice,BISOpenData,0,0,0,0,1
U.S. Federal,commercedataservice,bis_metadata_template,0,0,0,722,5
U.S. Federal,commercedataservice,blog,0,0,0,16,7
U.S. Federal,commercedataservice,CDAC_Redesign,0,3,6,61436,73
U.S. Federal,commercedataservice,cda_storytelling_in_r,0,1,0,18714,5
U.S. Federal,commercedataservice,cdup_datasets,0,0,0,79,1
U.S. Federal,commercedataservice,cdup_knowjson,0,0,0,11166,1
U.S. Federal,commercedataservice,cdup_tutorial_template,0,2,0,5768,6
U.S. Federal,commercedataservice,Commerce_Data_Academy_Courses,5,8,4,554839,89
U.S. Federal,commercedataservice,CWG_Website,0,0,0,114140,75
U.S. Federal,commercedataservice,dashboards,4,7,1,105559,1
U.S. Federal,commercedataservice,DataAcademy,1,3,15,555319,143
U.S. Federal,commercedataservice,datainequalitychallenge,0,0,0,9,2
U.S. Federal,commercedataservice,DataUsability_Website,1,2,7,20589,73
U.S. Federal,commercedataservice,developer-site,0,0,2,235,10
U.S. Federal,commercedataservice,draft_metrics_dashboard,0,0,0,823,1
U.S. Federal,commercedataservice,EconomicGrowthTrack,0,0,0,75817,10
U.S. Federal,commercegov,commerce.gov-api,5,0,0,2,1
U.S. Federal,commercegov,CommerceGov.github.io,2,1,1,567,0
U.S. Federal,commercegov,Policies-and-Guidance,10,15,15,174,0
U.S. Federal,defense-cyber-crime-center,DC3-MWCP,75,5,1,156,0
U.S. Federal,defense-cyber-crime-center,Digital-Crime-Scene-Challenge,7,1,0,5128,0
U.S. Federal,demand-driven-open-data,ddod-intake,22,7,24,3538,6
U.S. Federal,demand-driven-open-data,DDOD-Leads,0,0,10,456,0
U.S. Federal,demand-driven-open-data,demand-driven-open-data.github.io,4,1,0,2697,0
U.S. Federal,department-of-veterans-affairs,1010ez-er,0,0,0,1539,35
U.S. Federal,department-of-veterans-affairs,2014-Performance-and-Accountability-Report,0,0,0,1516,2
U.S. Federal,department-of-veterans-affairs,ansible-common-roles,0,0,5,47,73
U.S. Federal,department-of-veterans-affairs,benefits-api,0,0,1,100,107
U.S. Federal,department-of-veterans-affairs,caseflow-certification,1,7,40,6959,658
U.S. Federal,department-of-veterans-affairs,caseflow-commons,0,0,4,79,21
U.S. Federal,department-of-veterans-affairs,caseflow-efolder,1,2,25,3817,318
U.S. Federal,department-of-veterans-affairs,ChartReview,3,1,0,221622,48
U.S. Federal,department-of-veterans-affairs,ChoiceActLocator,2,0,0,51,3
U.S. Federal,department-of-veterans-affairs,COIN-0017,0,0,0,120,1
U.S. Federal,department-of-veterans-affairs,COIN-0017-CARS-Age-Profile-Report-09-30-2015,0,0,0,144,2
U.S. Federal,department-of-veterans-affairs,COIN-0022-CARS-Monthly-Totals-Part-I---09-30-2015,0,0,0,152,2
U.S. Federal,department-of-veterans-affairs,COIN-145-Monthly-CRS-Totals-Report---09-30-2015,0,0,0,144,2
U.S. Federal,department-of-veterans-affairs,COIN-146-Monthly-Top-Totals---09-30-2015,0,0,0,140,2
U.S. Federal,department-of-veterans-affairs,connect_vbms,3,3,15,3465,70
U.S. Federal,department-of-veterans-affairs,CUI,0,0,0,228782,1
U.S. Federal,department-of-veterans-affairs,django-designstandards,1,1,6,2332,18
U.S. Federal,department-of-veterans-affairs,dsva,10,4,3,2682,1
U.S. Federal,department-of-veterans-affairs,dsva-portfolio,0,0,1,826,0
U.S. Federal,department-of-veterans-affairs,edu-benefits-api,0,0,0,123,129
U.S. Federal,department-of-veterans-affairs,efolder-express,3,1,19,134,8
U.S. Federal,department-of-veterans-affairs,email-excel-conversion,1,0,0,960,0
U.S. Federal,department-of-veterans-affairs,FITARA,0,0,0,1354,2
U.S. Federal,department-of-veterans-affairs,gi-bill-comparison-tool,2,3,31,41431,702
U.S. Federal,department-of-veterans-affairs,gibct-data-service,0,1,10,24983,256
U.S. Federal,department-of-veterans-affairs,government-services-schema-from-google-spreadsheet-javascript,2,1,0,204,0
U.S. Federal,department-of-veterans-affairs,government-services-schema-from-google-spreadsheet-php,1,0,0,160,0
U.S. Federal,department-of-veterans-affairs,hacktheforms,3,3,1,15082,18
U.S. Federal,didsr,ARTEMIS,0,0,0,2276,0
U.S. Federal,didsr,ClassifierAssessment,1,0,0,148,0
U.S. Federal,didsr,eeDAP,3,4,7,512364,0
U.S. Federal,didsr,hybridmantis,0,0,1,2280,0
U.S. Federal,didsr,iMRMC,5,6,31,67070,96
U.S. Federal,didsr,iMRMC_Binary,3,1,0,21501,1
U.S. Federal,didsr,IQmodelo,5,0,0,925,10
U.S. Federal,didsr,LesionBlender,3,0,0,1036,0
U.S. Federal,didsr,mantismc,0,0,4,22604,0
U.S. Federal,didsr,MSim3V_IA,0,0,0,3904,0
U.S. Federal,didsr,ROCmodeling,0,0,0,23,5
U.S. Federal,didsr,ROCtools,0,0,0,14,2
U.S. Federal,didsr,VisualMANTIS-WebMANTIS,0,0,0,6208,0
U.S. Federal,energyapps,app-frame-foundation,0,1,0,4956,0
U.S. Federal,energyapps,app_frame,0,1,0,1313,0
U.S. Federal,energyapps,bbc-map,0,0,0,3749,0
U.S. Federal,energyapps,bestpractices,0,0,0,256,0
U.S. Federal,energyapps,budget_workflow,0,0,0,512,0
U.S. Federal,energyapps,burrito-calculator,0,0,0,4811,11
U.S. Federal,energyapps,climate-dash,0,0,0,4900,0
U.S. Federal,energyapps,climate-frame,0,0,0,2040,0
U.S. Federal,energyapps,co2,0,0,0,6262,32
U.S. Federal,energyapps,consumption,0,0,0,5048,0
U.S. Federal,energyapps,consumption-d3,0,0,0,656,0
U.S. Federal,energyapps,doe-budget,0,0,0,764,0
U.S. Federal,energyapps,egallon,0,0,0,896,4
U.S. Federal,energyapps,EM-before-after,0,0,0,60483,12
U.S. Federal,energyapps,EM_timeline,0,0,0,154770,4
U.S. Federal,energyapps,energyintensity,0,0,1,6393,41
U.S. Federal,energyapps,facilities,0,0,0,572,0
U.S. Federal,energyapps,generator-energyapps,0,0,0,3,1
U.S. Federal,energyapps,geothermal,0,0,0,984,0
U.S. Federal,energyapps,grid-quiz,0,0,0,12532,0
U.S. Federal,energyapps,history-of-nuclear,0,0,0,11668,0
U.S. Federal,energyapps,hydro-vision,0,0,0,3268,3
U.S. Federal,energyapps,labs,0,0,0,220,0
U.S. Federal,energyapps,lpo,0,0,0,272,0
U.S. Federal,energyapps,multiple-minis,0,0,0,5905,48
U.S. Federal,energyapps,multiple-minis-data-processor,0,0,0,7,3
U.S. Federal,energyapps,power-plants-map,0,0,0,6348,0
U.S. Federal,energyapps,power-plants-quiz,0,0,0,14608,0
U.S. Federal,energyapps,PPPO_timeline,0,0,0,8988,0
U.S. Federal,erdc-cm,air-water-vv,0,5,28,116577,0
U.S. Federal,erdc-cm,AutoRoute-Toolbox,0,0,0,15,0
U.S. Federal,erdc-cm,AutoRoutePy,1,1,0,11747,0
U.S. Federal,erdc-cm,buildbot-test,1,0,0,104,0
U.S. Federal,erdc-cm,colorado-precip,0,0,1,2700,0
U.S. Federal,erdc-cm,daetk,1,0,1,1073,0
U.S. Federal,erdc-cm,grib_api,4,1,0,6676,0
U.S. Federal,erdc-cm,hashstack-private,0,0,5,17392,0
U.S. Federal,erdc-cm,hdf5,1,0,1,8104,0
U.S. Federal,erdc-cm,hello_world,0,0,0,4992,0
U.S. Federal,erdc-cm,HostTest,1,0,0,92,0
U.S. Federal,erdc-cm,hpc3geo,1,0,0,7040,0
U.S. Federal,erdc-cm,hrw_duck_15,0,0,1,0,0
U.S. Federal,erdc-cm,hydro-stats,1,0,0,44,34
U.S. Federal,erdc-cm,ipython_profile,0,0,9,312,0
U.S. Federal,erdc-cm,jasper,0,1,0,1240,0
U.S. Federal,erdc-cm,levee-femtec2011,1,0,0,68576,0
U.S. Federal,erdc-cm,mpi4py,7,2,0,4485,0
U.S. Federal,erdc-cm,netCDF,1,1,0,4724,0
U.S. Federal,erdc-cm,netCDF4-Python,1,2,0,676,0
U.S. Federal,erdc-cm,nose,1,0,0,408,0
U.S. Federal,erdc-cm,numexpr,2,0,0,834,0
U.S. Federal,eregs,eregs.github.io,7,12,8,302,0
U.S. Federal,eregs,eRegulations,0,0,0,130,49
U.S. Federal,eregs,fr-notices,0,2,0,7025,62
U.S. Federal,eregs,regulations-core,2,11,5,977,129
U.S. Federal,eregs,regulations-parser,11,14,40,4072,861
U.S. Federal,eregs,regulations-site,3,25,18,16714,1522
U.S. Federal,fcc,706_map,0,1,0,408,0
U.S. Federal,fcc,Auction901-Results,1,0,0,14004,0
U.S. Federal,fcc,bpr-map-2016,1,0,0,1955,2
U.S. Federal,fcc,c2hgis-web,1,0,0,5815,164
U.S. Federal,fcc,caf-2-accepted-map,0,0,0,113,0
U.S. Federal,fcc,caf-2-final-areas-map,0,0,0,192,0
U.S. Federal,fcc,caf-2-final-map,1,0,0,36029,0
U.S. Federal,fcc,caf-2-vermont-map,0,0,0,110,0
U.S. Federal,fcc,caf1_round2,1,0,0,3988,0
U.S. Federal,fcc,calltraffic,17,14,1,1782,0
U.S. Federal,fcc,CGSA,1,2,0,14420,0
U.S. Federal,fcc,cgsamap,0,0,0,41146,2
U.S. Federal,fcc,clearinghouseSDK,8,2,0,548,0
U.S. Federal,fcc,connect2health-map,0,0,0,552,0
U.S. Federal,fcc,Constraint-Generator,5,4,0,97070,0
U.S. Federal,fcc,cost_map,1,0,0,116,0
U.S. Federal,fcc,cost_model_illustration,1,1,0,445,0
U.S. Federal,fcc,cost_model_map,0,0,0,105,0
U.S. Federal,fcc,Crawler,73,38,3,138,0
U.S. Federal,fcc,design-standards,2,1,0,9284,77
U.S. Federal,fcc,DeveloperView,6,2,0,773,0
U.S. Federal,fcc,Digital-Strategy-Progress,4,1,0,104,0
U.S. Federal,fcc,Faceted-Search-Widget,7,4,0,108,0
U.S. Federal,FCCdev,api-tests,1,1,0,674,0
U.S. Federal,FCCdev,prototype.fcc.gov,0,0,0,1676,0
U.S. Federal,fda,ecglib,0,0,0,0,0
U.S. Federal,fda,open.fda.gov,81,42,12,14574,51
U.S. Federal,fda,openfda,249,59,30,885,4
U.S. Federal,fda,precisionFDA,18,5,0,2237,1
U.S. Federal,Federal-Aviation-Administration,AJV5,1,0,0,0,1
U.S. Federal,Federal-Aviation-Administration,CIFP,1,0,0,31676,3
U.S. Federal,Federal-Aviation-Administration,d-TPP,3,0,0,0,1
U.S. Federal,Federal-Aviation-Administration,ndc,0,0,0,0,0
U.S. Federal,Federal-Aviation-Administration,sampledata,0,0,0,551527,6
U.S. Federal,Federal-Aviation-Administration,SolArchTeamPortal,0,0,0,0,0
U.S. Federal,Federal-Aviation-Administration,transmittal,0,0,0,0,1
U.S. Federal,federaltradecommission,Zapping-Rachel-Phase-1-DEF-CON-22,1,0,0,172,0
U.S. Federal,federaltradecommission,Zapping-Rachel-Phase-2-DEF-CON-22,1,0,0,6748,0
U.S. Federal,federaltradecommission,Zapping-Rachel-Phase-3-DEF-CON-22,0,0,0,5524,0
U.S. Federal,fedspendingtransparency,data-act-broker,3,0,1,401,518
U.S. Federal,fedspendingtransparency,data-act-broker-backend,1,2,4,52795,2979
U.S. Federal,fedspendingtransparency,data-act-broker-web-app,3,2,1,3059,1318
U.S. Federal,fedspendingtransparency,data-act-build-tools,1,0,0,152,174
U.S. Federal,fedspendingtransparency,data-act-core,2,0,1,292,415
U.S. Federal,fedspendingtransparency,data-act-job-manager,1,0,0,1,1
U.S. Federal,fedspendingtransparency,data-act-validator,3,0,1,4950,445
U.S. Federal,fedspendingtransparency,data-store-api,0,0,0,938,69
U.S. Federal,fedspendingtransparency,Data-Transparency-Town-Hall,0,0,0,120,0
U.S. Federal,fedspendingtransparency,DATAActStyleGuide,0,0,0,280898,8
U.S. Federal,fedspendingtransparency,openbeta,0,3,5,18160,392
U.S. Federal,fedspendingtransparency,usaspending-api,0,1,1,463,144
U.S. Federal,fedspendingtransparency,USASpending-Issue-Tracker,15,5,27,230,2
U.S. Federal,fedspendingtransparency,usaspending-website,1,0,0,565,3
U.S. Federal,globegit,humidity,0,0,0,88,0
U.S. Federal,globegit,kerberos-browsercms,0,0,0,72,0
U.S. Federal,government-services,services-model,2,2,11,222,0
U.S. Federal,GreatSmokyMountainsNationalPark,CourseManagerApp,0,0,0,1904,0
U.S. Federal,GreatSmokyMountainsNationalPark,GRSMSARDB,0,1,0,8443,0
U.S. Federal,GreatSmokyMountainsNationalPark,GRSM_Trails,0,0,0,3268,0
U.S. Federal,gsa,.Gov-Content-as-an-API,7,1,1,181,0
U.S. Federal,gsa,activerecord-validate_unique_child_attribute,0,0,0,128,0
U.S. Federal,gsa,agile_accelerator_admin_guide,4,1,0,174,0
U.S. Federal,gsa,ansible-td-agent,0,0,0,34,27
U.S. Federal,gsa,API-Framework,2,0,0,11640,21
U.S. Federal,gsa,API-Resources,6,7,1,344,0
U.S. Federal,gsa,arcgis-map,0,2,0,128,0
U.S. Federal,gsa,asis,18,4,0,172,0
U.S. Federal,gsa,auctions_api,0,3,6,1415,0
U.S. Federal,gsa,benefits-mockup,1,3,0,2608,0
U.S. Federal,gsa,CAP-Documentation,0,0,0,0,0
U.S. Federal,gsa,catalog-app,6,7,7,16374,161
U.S. Federal,gsa,catalog-db,0,1,0,2,0
U.S. Federal,gsa,catalog-deploy,2,0,18,21818,144
U.S. Federal,gsa,catalog-fgdc2iso,0,1,0,16227,0
U.S. Federal,gsa,catalog-nginx,0,1,0,3,0
U.S. Federal,gsa,catalog-pycsw,0,1,0,7,0
U.S. Federal,gsa,catalog-scheduler,0,1,0,6,0
U.S. Federal,gsa,catalog-solr,0,1,0,3,0
U.S. Federal,hhs,ckanext-datajson,16,26,7,872,0
U.S. Federal,hhs,healthdata.gov,15,8,5,12796,0
U.S. Federal,hhs,HHS-Analytics-DAP,0,0,0,180,0
U.S. Federal,hhs,HHS-Responsive-Design,1,1,0,124,0
U.S. Federal,hhs,hhs.github.io,3,0,2,3499,0
U.S. Federal,hhs,HHSonGitHub,0,0,0,120,1
U.S. Federal,hhs,meshrdf,32,12,6,11213,33
U.S. Federal,hhs,pillbox,3,3,1,25277,0
U.S. Federal,hhs,pillbox-data-process,24,5,3,9377,0
U.S. Federal,hhs,pillbox-engine,7,2,10,17770,0
U.S. Federal,hhs,pillbox_docs,33,8,2,5381,0
U.S. Federal,hhs,syndication,2,0,0,75800,21
U.S. Federal,hhs,uts-rest-api,18,17,1,320,28
U.S. Federal,hhs,voc-admin,0,2,0,22298,1
U.S. Federal,hhs,voc-public,2,3,0,492,0
U.S. Federal,HHSDigitalMediaAPIPlatform,HHSDigitalMediaModuleDrupal7,2,1,0,580,0
U.S. Federal,HHSDigitalMediaAPIPlatform,HHSDigitalMediaModuleHTML,1,0,0,400,0
U.S. Federal,HHSDigitalMediaAPIPlatform,HHSDigitalMediaModuleJoomla_1-5,0,0,0,584,0
U.S. Federal,HHSDigitalMediaAPIPlatform,HHSDigitalMediaModuleJoomla_2-5_3,0,0,0,756,0
U.S. Federal,HHSDigitalMediaAPIPlatform,HHSDigitalMediaModuleWordpress,0,1,0,1232,0
U.S. Federal,HHSDigitalMediaAPIPlatform,SyndicationSDK_Java,0,0,0,716,0
U.S. Federal,HHSDigitalMediaAPIPlatform,SyndicationSDK_JS,0,0,0,204,0
U.S. Federal,HHSDigitalMediaAPIPlatform,SyndicationSDK_ObjectiveC,0,0,0,4568,0
U.S. Federal,HHSDigitalMediaAPIPlatform,SyndicationSDK_PHP,0,0,0,768,0
U.S. Federal,HHSDigitalMediaAPIPlatform,WordpressCustomPost,1,0,0,300,0
U.S. Federal,HHSIDEAlab,bbonfhir-server,1,0,1,142,76
U.S. Federal,HHSIDEAlab,bluebutton-ansible,0,0,0,21,4
U.S. Federal,HHSIDEAlab,bluebutton-data-pipeline,2,1,1,34226,295
U.S. Federal,HHSIDEAlab,bluebutton-functional-tests,0,0,0,143,2
U.S. Federal,HHSIDEAlab,bluebutton-parent-pom,0,1,0,29,28
U.S. Federal,HHSIDEAlab,bluebutton-text-to-fhir,1,0,0,54,15
U.S. Federal,HHSIDEAlab,CHPL-OpenAPI,1,0,0,0,0
U.S. Federal,HHSIDEAlab,DDOD-HealthData.gov,2,1,0,763,67
U.S. Federal,HHSIDEAlab,django-providerregistry,1,0,0,10882,4
U.S. Federal,HHSIDEAlab,fhir-stress-test,0,0,0,21,3
U.S. Federal,HHSIDEAlab,hhsdevcloud-ansible,0,0,0,241,46
U.S. Federal,HHSIDEAlab,hhsdevcloud-chef-repo,0,0,0,37,18
U.S. Federal,HHSIDEAlab,medicaid_eligibility,3,6,9,23612,34
U.S. Federal,HHSIDEAlab,mlvs,3,2,0,299,0
U.S. Federal,HHSIDEAlab,pjson,9,1,1,108,5
U.S. Federal,HHSIDEAlab,provider-data-tools,18,6,1,7275,193
U.S. Federal,HHSIDEAlab,SmartDME,0,0,0,54220,0
U.S. Federal,historyatstate,carousel,0,0,0,55,26
U.S. Federal,historyatstate,conferences,0,1,0,513,14
U.S. Federal,historyatstate,Feedback,1,0,2,132,0
U.S. Federal,historyatstate,frus,14,5,20,576826,122
U.S. Federal,historyatstate,frus-history,0,1,0,1738,19
U.S. Federal,historyatstate,frus-not-yet-reviewed,0,0,0,163569,18
U.S. Federal,historyatstate,hac,0,0,0,3230,13
U.S. Federal,historyatstate,hsg-project,2,4,11,118,130
U.S. Federal,historyatstate,hsg-shell,5,4,35,2711,813
U.S. Federal,historyatstate,milestones,1,1,1,464,13
U.S. Federal,historyatstate,other-publications,0,0,0,679,18
U.S. Federal,historyatstate,people,0,0,0,4775,15
U.S. Federal,historyatstate,pocom,4,2,0,1478,75
U.S. Federal,historyatstate,rdcr,2,2,1,575,18
U.S. Federal,historyatstate,release,0,0,0,56,21
U.S. Federal,historyatstate,tags,1,0,3,119,15
U.S. Federal,historyatstate,travels,5,1,2,283,11
U.S. Federal,historyatstate,tumblr,0,0,2,267,6
U.S. Federal,historyatstate,twitter,0,1,3,381,48
U.S. Federal,historyatstate,visits,2,0,0,154,9
U.S. Federal,historyatstate,wwdai,0,0,0,72,8
U.S. Federal,IIP-Design,a11y-accordion,0,2,0,22,5
U.S. Federal,IIP-Design,America-API-Client,0,0,1,810,12
U.S. Federal,IIP-Design,america-node-api,0,0,1,802,11
U.S. Federal,IIP-Design,america-plugin-manager,0,0,0,204,0
U.S. Federal,IIP-Design,corona,0,0,0,8,4
U.S. Federal,IIP-Design,corona-theme,0,0,8,1519,190
U.S. Federal,IIP-Design,Courses-Module,0,0,0,1332,8
U.S. Federal,IIP-Design,gitflow-test,0,0,0,2,10
U.S. Federal,IIP-Design,iip-chatroll,0,0,0,29,29
U.S. Federal,IIP-Design,inject-video,0,1,0,165,0
U.S. Federal,IIP-Design,orchestra,0,0,0,112,65
U.S. Federal,IIP-Design,Share-Docker,0,0,0,8,2
U.S. Federal,IIP-Design,versionbump,0,0,0,1,1
U.S. Federal,IIP-Design,wordpress-pdcrm,0,0,2,58,31
U.S. Federal,IMDProjects,ETV,0,0,0,76,25
U.S. Federal,IMDProjects,ETVLeaflet,0,0,0,132,0
U.S. Federal,IMDProjects,GeneralVisualization,1,0,0,2016,0
U.S. Federal,IMDProjects,IMDBounds,0,0,0,940,0
U.S. Federal,IMDProjects,IM_Climate,3,0,3,612,344
U.S. Federal,IMDProjects,MapWidgets,0,0,0,1414,0
U.S. Federal,IMDProjects,NPScapeVisualization,0,1,2,156,0
U.S. Federal,IMDProjects,Sandbox,0,1,1,986,0
U.S. Federal,IMDProjects,VitalSignsMaps,0,0,0,136,0
U.S. Federal,imls,state-program-report,0,0,0,0,0
U.S. Federal,informaticslab,AngularTwo,0,0,0,5,0
U.S. Federal,informaticslab,anubis,0,0,0,736,0
U.S. Federal,informaticslab,anubis_ionic,0,0,0,6174,0
